Date,Time,CO(GT),NO2(GT),AQI_Friction
16/02/2005,15.00.00,1.6,155.0,109.5
16/02/2005,16.00.00,1.5,155.0,107.5
16/02/2005,17.00.00,1.6,148.0,106.0
16/02/2005,18.00.00,2.2,153.0,120.5
16/02/2005,19.00.00,3.4,171.0,153.5
16/02/2005,20.00.00,5.6,227.0,225.5
16/02/2005,21.00.00,5.2,251.0,229.5
16/02/2005,22.00.00,2.8,216.0,164.0
16/02/2005,23.00.00,2.4,200.0,148.0
17/02/2005,00.00.00,2.7,192.0,150.0
17/02/2005,01.00.00,2.6,187.0,145.5
17/02/2005,02.00.00,2.3,173.0,132.5
17/02/2005,04.00.00,0.6,64.0,44.0
17/02/2005,05.00.00,0.5,46.0,33.0
17/02/2005,06.00.00,0.5,51.0,35.5
17/02/2005,07.00.00,1.0,115.0,77.5
17/02/2005,08.00.00,2.6,238.0,171.0
17/02/2005,09.00.00,2.7,202.0,155.0
17/02/2005,10.00.00,1.8,167.0,119.5
17/02/2005,11.00.00,1.2,139.0,93.5
17/02/2005,12.00.00,1.3,147.0,99.5
17/02/2005,13.00.00,1.4,130.0,93.0
17/02/2005,14.00.00,1.8,143.0,107.5
17/02/2005,15.00.00,1.3,143.0,97.5
17/02/2005,16.00.00,1.4,136.0,96.0
17/02/2005,17.00.00,1.4,143.0,99.5
17/02/2005,18.00.00,2.4,177.0,136.5
17/02/2005,19.00.00,2.8,198.0,155.0
17/02/2005,20.00.00,3.3,200.0,166.0
17/02/2005,21.00.00,2.5,191.0,145.5
17/02/2005,22.00.00,2.1,169.0,126.5
17/02/2005,23.00.00,1.2,106.0,77.0
18/02/2005,00.00.00,1.2,105.0,76.5
18/02/2005,01.00.00,1.3,130.0,91.0
18/02/2005,02.00.00,1.0,82.0,61.0
18/02/2005,05.00.00,0.4,35.0,25.5
18/02/2005,06.00.00,0.5,60.0,40.0
18/02/2005,07.00.00,0.7,90.0,59.0
18/02/2005,08.00.00,2.1,205.0,144.5
18/02/2005,09.00.00,2.5,199.0,149.5
18/02/2005,10.00.00,2.0,153.0,116.5
18/02/2005,11.00.00,1.4,163.0,109.5
18/02/2005,12.00.00,1.3,152.0,102.0
18/02/2005,13.00.00,1.4,146.0,101.0
18/02/2005,14.00.00,1.6,146.0,105.0
18/02/2005,15.00.00,1.7,134.0,101.0
18/02/2005,16.00.00,1.8,164.0,118.0
18/02/2005,17.00.00,2.4,141.0,118.5
18/02/2005,18.00.00,2.8,204.0,158.0
18/02/2005,19.00.00,3.3,210.0,171.0
18/02/2005,20.00.00,4.8,250.0,221.0
18/02/2005,21.00.00,2.8,202.0,157.0
18/02/2005,22.00.00,2.4,190.0,143.0
18/02/2005,23.00.00,2.9,236.0,176.0
19/02/2005,00.00.00,2.7,250.0,179.0
19/02/2005,01.00.00,2.1,219.0,151.5
19/02/2005,02.00.00,1.5,156.0,108.0
19/02/2005,04.00.00,0.9,98.0,67.0
19/02/2005,05.00.00,0.8,89.0,60.5
19/02/2005,06.00.00,0.8,104.0,68.0
19/02/2005,07.00.00,1.1,148.0,96.0
19/02/2005,08.00.00,1.9,194.0,135.0
19/02/2005,09.00.00,2.5,231.0,165.5
19/02/2005,10.00.00,2.2,200.0,144.0
19/02/2005,11.00.00,2.1,217.0,150.5
19/02/2005,12.00.00,2.3,210.0,151.0
19/02/2005,13.00.00,1.2,126.0,87.0
19/02/2005,14.00.00,1.2,118.0,83.0
19/02/2005,15.00.00,1.1,114.0,79.0
19/02/2005,16.00.00,1.1,117.0,80.5
19/02/2005,17.00.00,1.4,140.0,98.0
19/02/2005,18.00.00,1.7,168.0,118.0
19/02/2005,19.00.00,2.5,202.0,151.0
19/02/2005,20.00.00,2.7,211.0,159.5
19/02/2005,21.00.00,3.1,231.0,177.5
19/02/2005,22.00.00,2.8,214.0,163.0
19/02/2005,23.00.00,1.9,181.0,128.5
20/02/2005,00.00.00,1.9,173.0,124.5
20/02/2005,01.00.00,1.7,169.0,118.5
20/02/2005,02.00.00,2.2,174.0,131.0
20/02/2005,04.00.00,1.5,130.0,95.0
20/02/2005,05.00.00,0.8,72.0,52.0
20/02/2005,06.00.00,0.5,40.0,30.0
20/02/2005,07.00.00,0.5,56.0,38.0
20/02/2005,08.00.00,0.7,81.0,54.5
20/02/2005,09.00.00,0.7,81.0,54.5
20/02/2005,10.00.00,0.9,88.0,62.0
20/02/2005,11.00.00,1.0,94.0,67.0
20/02/2005,12.00.00,1.1,97.0,70.5
20/02/2005,13.00.00,1.1,112.0,78.0
20/02/2005,14.00.00,1.0,104.0,72.0
20/02/2005,15.00.00,1.1,107.0,75.5
20/02/2005,16.00.00,1.3,114.0,83.0
20/02/2005,17.00.00,1.2,115.0,81.5
20/02/2005,18.00.00,1.3,127.0,89.5
20/02/2005,19.00.00,1.1,119.0,81.5
20/02/2005,20.00.00,1.5,149.0,104.5
20/02/2005,21.00.00,1.4,140.0,98.0
20/02/2005,22.00.00,1.1,105.0,74.5
20/02/2005,23.00.00,1.3,116.0,84.0
21/02/2005,00.00.00,1.4,112.0,84.0
21/02/2005,01.00.00,1.1,80.0,62.0
21/02/2005,02.00.00,0.8,59.0,45.5
21/02/2005,05.00.00,0.5,49.0,34.5
21/02/2005,06.00.00,0.6,63.0,43.5
21/02/2005,07.00.00,1.2,123.0,85.5
21/02/2005,08.00.00,2.2,164.0,126.0
21/02/2005,09.00.00,2.9,218.0,167.0
21/02/2005,10.00.00,2.9,254.0,185.0
21/02/2005,11.00.00,2.0,210.0,145.0
21/02/2005,12.00.00,1.7,208.0,138.0
21/02/2005,13.00.00,2.2,204.0,146.0
21/02/2005,14.00.00,1.8,172.0,122.0
21/02/2005,15.00.00,1.6,157.0,110.5
21/02/2005,16.00.00,1.9,181.0,128.5
21/02/2005,17.00.00,2.2,194.0,141.0
21/02/2005,18.00.00,2.2,193.0,140.5
21/02/2005,19.00.00,4.9,252.0,224.0
21/02/2005,20.00.00,6.3,283.0,267.5
21/02/2005,21.00.00,2.7,208.0,158.0
21/02/2005,22.00.00,1.4,143.0,99.5
21/02/2005,23.00.00,1.2,124.0,86.0
22/02/2005,00.00.00,0.8,89.0,60.5
22/02/2005,01.00.00,0.8,85.0,58.5
22/02/2005,02.00.00,0.7,66.0,47.0
22/02/2005,04.00.00,0.4,46.0,31.0
22/02/2005,05.00.00,0.5,60.0,40.0
22/02/2005,06.00.00,0.9,117.0,76.5
22/02/2005,07.00.00,1.5,178.0,119.0
22/02/2005,08.00.00,3.8,295.0,223.5
22/02/2005,09.00.00,5.4,243.0,229.5
22/02/2005,10.00.00,3.5,255.0,197.5
22/02/2005,11.00.00,1.7,201.0,134.5
22/02/2005,12.00.00,2.0,208.0,144.0
22/02/2005,13.00.00,2.1,212.0,148.0
22/02/2005,14.00.00,3.0,238.0,179.0
22/02/2005,15.00.00,2.1,201.0,142.5
22/02/2005,16.00.00,2.5,218.0,159.0
22/02/2005,17.00.00,2.2,222.0,155.0
22/02/2005,18.00.00,2.4,206.0,151.0
22/02/2005,19.00.00,3.6,251.0,197.5
22/02/2005,20.00.00,2.6,190.0,147.0
22/02/2005,21.00.00,2.7,218.0,163.0
22/02/2005,22.00.00,1.4,150.0,103.0
22/02/2005,23.00.00,0.9,111.0,73.5
23/02/2005,00.00.00,1.5,142.0,101.0
23/02/2005,01.00.00,1.1,119.0,81.5
23/02/2005,02.00.00,0.8,87.0,59.5
23/02/2005,04.00.00,0.6,70.0,47.0
23/02/2005,05.00.00,0.6,68.0,46.0
23/02/2005,06.00.00,0.6,66.0,45.0
23/02/2005,07.00.00,0.7,117.0,72.5
23/02/2005,08.00.00,1.7,197.0,132.5
23/02/2005,09.00.00,1.9,198.0,137.0
23/02/2005,10.00.00,1.4,167.0,111.5
23/02/2005,11.00.00,1.3,180.0,116.0
23/02/2005,12.00.00,1.2,169.0,108.5
23/02/2005,13.00.00,1.9,210.0,143.0
23/02/2005,14.00.00,2.5,232.0,166.0
23/02/2005,15.00.00,2.3,223.0,157.5
23/02/2005,16.00.00,2.3,224.0,158.0
23/02/2005,17.00.00,2.5,238.0,169.0
23/02/2005,18.00.00,2.8,249.0,180.5
23/02/2005,19.00.00,2.7,223.0,165.5
23/02/2005,20.00.00,3.1,244.0,184.0
23/02/2005,21.00.00,2.9,243.0,179.5
23/02/2005,22.00.00,2.6,226.0,165.0
23/02/2005,23.00.00,1.5,167.0,113.5
24/02/2005,00.00.00,1.6,172.0,118.0
24/02/2005,01.00.00,1.1,120.0,82.0
24/02/2005,02.00.00,0.9,100.0,68.0
24/02/2005,05.00.00,0.6,81.0,52.5
24/02/2005,06.00.00,0.8,131.0,81.5
24/02/2005,07.00.00,1.5,170.0,115.0
24/02/2005,08.00.00,3.1,267.0,195.5
24/02/2005,09.00.00,3.8,269.0,210.5
24/02/2005,10.00.00,2.7,244.0,176.0
24/02/2005,11.00.00,1.8,232.0,152.0
24/02/2005,12.00.00,1.4,196.0,126.0
24/02/2005,13.00.00,1.7,195.0,131.5
24/02/2005,14.00.00,1.9,189.0,132.5
24/02/2005,15.00.00,2.2,212.0,150.0
24/02/2005,16.00.00,3.0,267.0,193.5
24/02/2005,17.00.00,3.0,262.0,191.0
24/02/2005,18.00.00,3.9,270.0,213.0
24/02/2005,19.00.00,4.0,260.0,210.0
24/02/2005,20.00.00,3.9,265.0,210.5
24/02/2005,21.00.00,3.5,262.0,201.0
24/02/2005,22.00.00,2.4,227.0,161.5
24/02/2005,23.00.00,2.1,192.0,138.0
25/02/2005,00.00.00,2.5,202.0,151.0
25/02/2005,01.00.00,2.1,189.0,136.5
25/02/2005,02.00.00,1.5,157.0,108.5
25/02/2005,04.00.00,1.0,97.0,68.5
25/02/2005,05.00.00,0.8,100.0,66.0
25/02/2005,06.00.00,1.0,146.0,93.0
25/02/2005,07.00.00,1.4,175.0,115.5
25/02/2005,10.00.00,4.2,190.0,179.0
25/02/2005,11.00.00,3.3,166.0,149.0
25/02/2005,12.00.00,1.7,153.0,110.5
25/02/2005,13.00.00,2.1,167.0,125.5
25/02/2005,14.00.00,2.2,137.0,112.5
25/02/2005,15.00.00,1.8,140.0,106.0
25/02/2005,16.00.00,2.0,150.0,115.0
25/02/2005,17.00.00,2.3,152.0,122.0
25/02/2005,18.00.00,2.8,177.0,144.5
25/02/2005,19.00.00,3.4,189.0,162.5
25/02/2005,20.00.00,4.0,195.0,177.5
25/02/2005,21.00.00,2.3,179.0,135.5
25/02/2005,22.00.00,2.7,188.0,148.0
25/02/2005,23.00.00,2.7,170.0,139.0
26/02/2005,00.00.00,2.8,161.0,136.5
26/02/2005,01.00.00,2.1,145.0,114.5
26/02/2005,02.00.00,1.9,136.0,106.0
26/02/2005,04.00.00,1.7,122.0,95.0
26/02/2005,05.00.00,1.3,115.0,83.5
26/02/2005,06.00.00,0.9,103.0,69.5
26/02/2005,07.00.00,1.0,108.0,74.0
26/02/2005,08.00.00,1.0,124.0,82.0
26/02/2005,09.00.00,1.5,133.0,96.5
26/02/2005,10.00.00,1.5,124.0,92.0
26/02/2005,11.00.00,1.4,116.0,86.0
26/02/2005,12.00.00,2.4,113.0,104.5
26/02/2005,13.00.00,2.8,117.0,114.5
26/02/2005,14.00.00,2.9,118.0,117.0
26/02/2005,15.00.00,2.6,108.0,106.0
26/02/2005,16.00.00,2.5,98.0,99.0
26/02/2005,17.00.00,2.7,117.0,112.5
26/02/2005,18.00.00,2.8,126.0,119.0
26/02/2005,19.00.00,3.0,142.0,131.0
26/02/2005,20.00.00,3.7,157.0,152.5
26/02/2005,21.00.00,3.5,161.0,150.5
26/02/2005,22.00.00,3.8,169.0,160.5
26/02/2005,23.00.00,4.3,166.0,169.0
27/02/2005,00.00.00,4.8,189.0,190.5
27/02/2005,01.00.00,4.2,184.0,176.0
27/02/2005,02.00.00,3.3,145.0,138.5
27/02/2005,05.00.00,1.0,87.0,63.5
27/02/2005,06.00.00,0.9,77.0,56.5
27/02/2005,07.00.00,1.1,112.0,78.0
27/02/2005,08.00.00,1.1,118.0,81.0
27/02/2005,09.00.00,1.2,124.0,86.0
27/02/2005,10.00.00,1.7,144.0,106.0
27/02/2005,11.00.00,1.6,128.0,96.0
27/02/2005,12.00.00,1.4,120.0,88.0
27/02/2005,13.00.00,1.8,131.0,101.5
27/02/2005,14.00.00,1.1,115.0,79.5
27/02/2005,15.00.00,0.9,82.0,59.0
27/02/2005,16.00.00,1.1,100.0,72.0
27/02/2005,17.00.00,1.1,111.0,77.5
27/02/2005,18.00.00,1.2,132.0,90.0
27/02/2005,19.00.00,1.6,155.0,109.5
27/02/2005,20.00.00,2.6,181.0,142.5
27/02/2005,21.00.00,1.5,155.0,107.5
27/02/2005,22.00.00,1.0,105.0,72.5
27/02/2005,23.00.00,1.3,119.0,85.5
28/02/2005,00.00.00,1.6,150.0,107.0
28/02/2005,01.00.00,1.0,94.0,67.0
28/02/2005,02.00.00,0.6,56.0,40.0
28/02/2005,04.00.00,0.3,28.0,20.0
28/02/2005,05.00.00,0.3,25.0,18.5
28/02/2005,06.00.00,0.3,31.0,21.5
28/02/2005,07.00.00,0.4,66.0,41.0
28/02/2005,08.00.00,1.0,111.0,75.5
28/02/2005,09.00.00,1.2,122.0,85.0
28/02/2005,10.00.00,1.0,115.0,77.5
28/02/2005,11.00.00,0.9,123.0,79.5
28/02/2005,12.00.00,0.8,119.0,75.5
28/02/2005,13.00.00,1.1,125.0,84.5
28/02/2005,14.00.00,1.0,110.0,75.0
28/02/2005,15.00.00,0.8,111.0,71.5
28/02/2005,16.00.00,0.9,114.0,75.0
28/02/2005,17.00.00,0.9,114.0,75.0
28/02/2005,18.00.00,2.0,140.0,110.0
28/02/2005,19.00.00,2.4,141.0,118.5
28/02/2005,20.00.00,2.5,142.0,121.0
28/02/2005,21.00.00,1.6,123.0,93.5
28/02/2005,22.00.00,0.9,90.0,63.0
28/02/2005,23.00.00,0.7,79.0,53.5
01/03/2005,00.00.00,0.6,69.0,46.5
01/03/2005,01.00.00,0.6,60.0,42.0
01/03/2005,02.00.00,0.4,37.0,26.5
01/03/2005,04.00.00,0.2,27.0,17.5
01/03/2005,05.00.00,0.2,30.0,19.0
01/03/2005,06.00.00,0.2,33.0,20.5
01/03/2005,07.00.00,0.5,84.0,52.0
01/03/2005,08.00.00,1.5,147.0,103.5
01/03/2005,09.00.00,1.9,143.0,109.5
01/03/2005,10.00.00,1.4,122.0,89.0
01/03/2005,11.00.00,0.9,109.0,72.5
01/03/2005,12.00.00,0.7,95.0,61.5
01/03/2005,13.00.00,0.8,94.0,63.0
01/03/2005,14.00.00,1.0,102.0,71.0
01/03/2005,15.00.00,0.9,107.0,71.5
01/03/2005,16.00.00,1.0,113.0,76.5
01/03/2005,17.00.00,0.9,110.0,73.0
01/03/2005,18.00.00,1.4,116.0,86.0
01/03/2005,19.00.00,2.1,148.0,116.0
01/03/2005,20.00.00,2.8,156.0,134.0
01/03/2005,21.00.00,2.2,159.0,123.5
01/03/2005,22.00.00,1.0,116.0,78.0
01/03/2005,23.00.00,1.1,110.0,77.0
02/03/2005,00.00.00,0.9,102.0,69.0
02/03/2005,01.00.00,0.8,93.0,62.5
02/03/2005,02.00.00,0.6,67.0,45.5
02/03/2005,05.00.00,0.4,73.0,44.5
02/03/2005,06.00.00,0.5,96.0,58.0
02/03/2005,07.00.00,0.7,110.0,69.0
02/03/2005,08.00.00,2.4,150.0,123.0
02/03/2005,09.00.00,2.8,169.0,140.5
02/03/2005,10.00.00,2.0,181.0,130.5
02/03/2005,11.00.00,2.2,187.0,137.5
02/03/2005,12.00.00,1.4,146.0,101.0
02/03/2005,13.00.00,1.2,131.0,89.5
02/03/2005,14.00.00,1.9,161.0,118.5
02/03/2005,15.00.00,1.3,143.0,97.5
02/03/2005,16.00.00,2.0,176.0,128.0
02/03/2005,17.00.00,2.0,178.0,129.0
02/03/2005,18.00.00,3.4,207.0,171.5
02/03/2005,19.00.00,5.1,240.0,222.0
02/03/2005,20.00.00,5.3,236.0,224.0
02/03/2005,21.00.00,2.8,199.0,155.5
02/03/2005,22.00.00,1.6,170.0,117.0
02/03/2005,23.00.00,1.4,153.0,104.5
03/03/2005,00.00.00,1.4,140.0,98.0
03/03/2005,01.00.00,1.4,138.0,97.0
03/03/2005,02.00.00,1.1,117.0,80.5
03/03/2005,04.00.00,1.0,119.0,79.5
03/03/2005,05.00.00,1.0,108.0,74.0
03/03/2005,06.00.00,1.2,121.0,84.5
03/03/2005,07.00.00,1.4,136.0,96.0
03/03/2005,08.00.00,3.0,175.0,147.5
03/03/2005,09.00.00,4.2,211.0,189.5
03/03/2005,10.00.00,2.1,186.0,135.0
03/03/2005,11.00.00,2.0,177.0,128.5
03/03/2005,12.00.00,1.6,147.0,105.5
03/03/2005,13.00.00,1.4,150.0,103.0
03/03/2005,14.00.00,1.6,148.0,106.0
03/03/2005,15.00.00,1.5,151.0,105.5
03/03/2005,16.00.00,1.7,151.0,109.5
03/03/2005,17.00.00,1.9,165.0,120.5
03/03/2005,18.00.00,3.8,197.0,174.5
03/03/2005,19.00.00,5.4,228.0,222.0
03/03/2005,20.00.00,4.2,196.0,182.0
03/03/2005,21.00.00,3.8,192.0,172.0
03/03/2005,22.00.00,2.3,161.0,126.5
03/03/2005,23.00.00,2.1,156.0,120.0
04/03/2005,00.00.00,2.3,158.0,125.0
04/03/2005,01.00.00,2.3,154.0,123.0
04/03/2005,02.00.00,1.7,138.0,103.0
04/03/2005,04.00.00,0.6,92.0,58.0
04/03/2005,05.00.00,0.9,103.0,69.5
04/03/2005,06.00.00,1.1,117.0,80.5
04/03/2005,07.00.00,1.9,139.0,107.5
04/03/2005,08.00.00,3.7,167.0,157.5
04/03/2005,09.00.00,6.1,205.0,224.5
04/03/2005,10.00.00,4.6,216.0,200.0
04/03/2005,11.00.00,3.3,192.0,162.0
04/03/2005,12.00.00,3.3,188.0,160.0
04/03/2005,13.00.00,3.4,189.0,162.5
04/03/2005,14.00.00,3.6,192.0,168.0
04/03/2005,15.00.00,3.9,194.0,175.0
04/03/2005,16.00.00,4.8,217.0,204.5
04/03/2005,17.00.00,3.9,178.0,167.0
04/03/2005,18.00.00,3.6,183.0,163.5
04/03/2005,19.00.00,3.6,189.0,166.5
04/03/2005,20.00.00,4.6,225.0,204.5
04/03/2005,21.00.00,2.3,175.0,133.5
04/03/2005,22.00.00,1.6,153.0,108.5
04/03/2005,23.00.00,1.8,156.0,114.0
05/03/2005,00.00.00,2.2,172.0,130.0
05/03/2005,01.00.00,2.1,164.0,124.0
05/03/2005,02.00.00,1.7,157.0,112.5
05/03/2005,05.00.00,1.1,110.0,77.0
05/03/2005,06.00.00,1.1,128.0,86.0
05/03/2005,07.00.00,0.8,132.0,82.0
05/03/2005,08.00.00,1.3,156.0,104.0
05/03/2005,09.00.00,2.3,185.0,138.5
05/03/2005,10.00.00,1.1,121.0,82.5
05/03/2005,11.00.00,1.1,117.0,80.5
05/03/2005,12.00.00,1.5,133.0,96.5
05/03/2005,13.00.00,1.6,136.0,100.0
05/03/2005,14.00.00,2.2,162.0,125.0
05/03/2005,15.00.00,1.5,132.0,96.0
05/03/2005,16.00.00,1.8,162.0,117.0
05/03/2005,17.00.00,2.0,159.0,119.5
05/03/2005,18.00.00,1.9,156.0,116.0
05/03/2005,19.00.00,2.5,177.0,138.5
05/03/2005,20.00.00,2.6,185.0,144.5
05/03/2005,21.00.00,3.2,199.0,163.5
05/03/2005,22.00.00,2.2,166.0,127.0
05/03/2005,23.00.00,1.9,152.0,114.0
06/03/2005,00.00.00,2.4,170.0,133.0
06/03/2005,01.00.00,1.8,160.0,116.0
06/03/2005,02.00.00,0.9,100.0,68.0
06/03/2005,04.00.00,0.7,57.0,42.5
06/03/2005,05.00.00,0.6,48.0,36.0
06/03/2005,06.00.00,0.5,32.0,26.0
06/03/2005,07.00.00,0.6,72.0,48.0
06/03/2005,08.00.00,0.6,86.0,55.0
06/03/2005,09.00.00,0.7,79.0,53.5
06/03/2005,10.00.00,0.7,87.0,57.5
06/03/2005,11.00.00,0.9,85.0,60.5
06/03/2005,12.00.00,1.0,97.0,68.5
06/03/2005,13.00.00,1.0,96.0,68.0
06/03/2005,14.00.00,1.4,113.0,84.5
06/03/2005,15.00.00,3.0,163.0,141.5
06/03/2005,16.00.00,1.5,146.0,103.0
06/03/2005,17.00.00,1.7,167.0,117.5
06/03/2005,18.00.00,2.3,162.0,127.0
06/03/2005,19.00.00,2.5,194.0,147.0
06/03/2005,20.00.00,2.1,185.0,134.5
06/03/2005,21.00.00,1.5,158.0,109.0
06/03/2005,22.00.00,1.4,156.0,106.0
06/03/2005,23.00.00,1.4,157.0,106.5
07/03/2005,00.00.00,1.4,141.0,98.5
07/03/2005,01.00.00,1.2,116.0,82.0
07/03/2005,02.00.00,0.9,84.0,60.0
07/03/2005,04.00.00,0.4,34.0,25.0
07/03/2005,05.00.00,0.4,45.0,30.5
07/03/2005,06.00.00,0.5,59.0,39.5
07/03/2005,07.00.00,0.7,99.0,63.5
07/03/2005,08.00.00,1.5,165.0,112.5
07/03/2005,09.00.00,1.9,168.0,122.0
07/03/2005,10.00.00,1.6,169.0,116.5
07/03/2005,11.00.00,1.4,162.0,109.0
07/03/2005,12.00.00,1.3,155.0,103.5
07/03/2005,13.00.00,1.3,136.0,94.0
07/03/2005,14.00.00,1.2,124.0,86.0
07/03/2005,15.00.00,1.3,158.0,105.0
07/03/2005,16.00.00,1.4,167.0,111.5
07/03/2005,17.00.00,1.7,176.0,122.0
07/03/2005,18.00.00,2.5,204.0,152.0
07/03/2005,19.00.00,3.8,209.0,180.5
07/03/2005,20.00.00,4.2,224.0,196.0
07/03/2005,21.00.00,2.8,211.0,161.5
07/03/2005,22.00.00,1.5,174.0,117.0
07/03/2005,23.00.00,1.8,181.0,126.5
08/03/2005,00.00.00,1.5,157.0,108.5
08/03/2005,01.00.00,1.5,154.0,107.0
08/03/2005,02.00.00,1.2,147.0,97.5
08/03/2005,05.00.00,0.7,114.0,71.0
08/03/2005,06.00.00,0.7,134.0,81.0
08/03/2005,07.00.00,1.3,144.0,98.0
08/03/2005,08.00.00,3.4,182.0,159.0
08/03/2005,09.00.00,5.5,223.0,221.5
08/03/2005,10.00.00,4.1,219.0,191.5
08/03/2005,11.00.00,3.0,215.0,167.5
08/03/2005,12.00.00,1.9,191.0,133.5
08/03/2005,13.00.00,1.8,162.0,117.0
08/03/2005,14.00.00,2.1,165.0,124.5
08/03/2005,15.00.00,2.3,171.0,131.5
08/03/2005,16.00.00,2.3,164.0,128.0
08/03/2005,17.00.00,2.0,168.0,124.0
08/03/2005,18.00.00,3.1,204.0,164.0
08/03/2005,19.00.00,5.1,242.0,223.0
08/03/2005,20.00.00,5.9,246.0,241.0
08/03/2005,21.00.00,3.2,215.0,171.5
08/03/2005,22.00.00,2.4,206.0,151.0
08/03/2005,23.00.00,1.4,167.0,111.5
09/03/2005,00.00.00,1.4,145.0,100.5
09/03/2005,01.00.00,1.3,133.0,92.5
09/03/2005,02.00.00,1.0,117.0,78.5
09/03/2005,04.00.00,0.8,90.0,61.0
09/03/2005,05.00.00,0.9,112.0,74.0
09/03/2005,06.00.00,0.9,120.0,78.0
09/03/2005,07.00.00,1.7,141.0,104.5
09/03/2005,08.00.00,4.3,190.0,181.0
09/03/2005,09.00.00,6.0,215.0,227.5
09/03/2005,10.00.00,3.8,215.0,183.5
09/03/2005,11.00.00,3.3,235.0,183.5
09/03/2005,12.00.00,2.3,194.0,143.0
09/03/2005,13.00.00,2.4,159.0,127.5
09/03/2005,14.00.00,2.2,123.0,105.5
09/03/2005,15.00.00,1.9,121.0,98.5
09/03/2005,16.00.00,1.7,102.0,85.0
09/03/2005,17.00.00,1.9,114.0,95.0
09/03/2005,18.00.00,3.8,168.0,160.0
09/03/2005,19.00.00,5.3,207.0,209.5
09/03/2005,20.00.00,5.9,199.0,217.5
09/03/2005,21.00.00,5.5,192.0,206.0
09/03/2005,22.00.00,2.0,148.0,114.0
09/03/2005,23.00.00,1.8,137.0,104.5
10/03/2005,00.00.00,1.6,123.0,93.5
10/03/2005,01.00.00,1.3,109.0,80.5
10/03/2005,02.00.00,1.1,98.0,71.0
10/03/2005,04.00.00,1.0,94.0,67.0
10/03/2005,05.00.00,0.8,95.0,63.5
10/03/2005,06.00.00,0.9,101.0,68.5
10/03/2005,07.00.00,1.3,100.0,76.0
10/03/2005,08.00.00,4.1,150.0,157.0
10/03/2005,09.00.00,3.9,168.0,162.0
10/03/2005,10.00.00,3.5,199.0,169.5
10/03/2005,11.00.00,2.7,168.0,138.0
10/03/2005,12.00.00,2.3,161.0,126.5
10/03/2005,14.00.00,2.1,145.0,114.5
10/03/2005,15.00.00,2.2,148.0,118.0
10/03/2005,16.00.00,1.8,131.0,101.5
10/03/2005,17.00.00,1.9,137.0,106.5
10/03/2005,18.00.00,2.7,163.0,135.5
10/03/2005,19.00.00,4.7,219.0,203.5
10/03/2005,20.00.00,5.4,245.0,230.5
10/03/2005,21.00.00,4.2,229.0,198.5
10/03/2005,22.00.00,2.1,184.0,134.0
10/03/2005,23.00.00,1.4,151.0,103.5
11/03/2005,00.00.00,1.4,133.0,94.5
11/03/2005,01.00.00,1.4,135.0,95.5
11/03/2005,02.00.00,1.0,111.0,75.5
11/03/2005,03.00.00,0.8,90.0,61.0
11/03/2005,05.00.00,0.7,89.0,58.5
11/03/2005,06.00.00,0.6,89.0,56.5
11/03/2005,07.00.00,0.2,117.0,62.5
11/03/2005,08.00.00,1.5,141.0,100.5
11/03/2005,09.00.00,3.5,189.0,164.5
11/03/2005,10.00.00,3.0,211.0,165.5
11/03/2005,11.00.00,3.0,235.0,177.5
11/03/2005,12.00.00,1.0,162.0,101.0
11/03/2005,13.00.00,1.5,172.0,116.0
11/03/2005,14.00.00,2.2,182.0,135.0
11/03/2005,15.00.00,1.7,180.0,124.0
11/03/2005,16.00.00,1.1,156.0,100.0
11/03/2005,17.00.00,1.3,168.0,110.0
11/03/2005,18.00.00,1.5,181.0,120.5
11/03/2005,19.00.00,3.4,226.0,181.0
11/03/2005,20.00.00,3.8,231.0,191.5
11/03/2005,21.00.00,2.8,222.0,167.0
11/03/2005,22.00.00,0.8,165.0,98.5
11/03/2005,23.00.00,0.5,151.0,85.5
12/03/2005,00.00.00,1.0,174.0,107.0
12/03/2005,01.00.00,0.4,145.0,80.5
12/03/2005,02.00.00,0.4,147.0,81.5
12/03/2005,03.00.00,0.3,134.0,73.0
12/03/2005,08.00.00,0.1,88.0,46.0
12/03/2005,09.00.00,0.2,109.0,58.5
12/03/2005,10.00.00,0.6,130.0,77.0
12/03/2005,11.00.00,0.7,137.0,82.5
12/03/2005,12.00.00,0.6,145.0,84.5
12/03/2005,13.00.00,0.3,128.0,70.0
12/03/2005,14.00.00,0.5,129.0,74.5
12/03/2005,15.00.00,0.2,105.0,56.5
12/03/2005,16.00.00,0.4,114.0,65.0
12/03/2005,17.00.00,0.7,146.0,87.0
12/03/2005,18.00.00,0.9,156.0,96.0
12/03/2005,19.00.00,0.8,152.0,92.0
12/03/2005,20.00.00,2.4,201.0,148.5
12/03/2005,21.00.00,3.3,221.0,176.5
12/03/2005,22.00.00,0.9,157.0,96.5
12/03/2005,23.00.00,0.1,114.0,59.0
13/03/2005,00.00.00,0.1,107.0,55.5
13/03/2005,01.00.00,0.1,113.0,58.5
13/03/2005,02.00.00,0.2,118.0,63.0
13/03/2005,09.00.00,0.1,112.0,58.0
13/03/2005,10.00.00,0.3,148.0,80.0
13/03/2005,11.00.00,1.0,160.0,100.0
13/03/2005,12.00.00,1.6,164.0,114.0
13/03/2005,13.00.00,1.4,159.0,107.5
13/03/2005,14.00.00,0.3,110.0,61.0
13/03/2005,15.00.00,0.1,82.0,43.0
